"id","echelle","indicateur","valeur"
"35","recoquartier","part_toit_beton","0"
"35","recoquartier","part_toit_autres_indetermines","0"
"35","recoquartier","fid","35"
"35","recoquartier","clust","3"
"35","recoquartier","clust_bis","3bis"
"35","recoquartier","lib_clust_bis","Les Quartiers polarisés et fonctionnels"
"36","recoquartier","dep","Calvados"
"36","recoquartier","epci","CC Intercom de la Vire au Noireau"
"36","recoquartier","insee_com","{14762}"
"36","recoquartier","commune","Vire Normandie"
"36","recoquartier","nom_iris","Les Vaux de Vire"
"36","recoquartier","insee_com_rattacht","14762"
"36","recoquartier","nom_com_rattacht","Vire Normandie"
"36","recoquartier","nb_batiment_reco","2"
"36","recoquartier","somme_nlogh_reco","13"
"36","recoquartier","nb_logt_par_batiment","6.5"
"36","recoquartier","somme_nloccom_reco","0"
"36","recoquartier","part_nloghloue_reco","0.46"
"36","recoquartier","part_nloghpp_reco","0"
"36","recoquartier","part_nloghvac2a_reco","0"
"36","recoquartier","part_0_2_etages","1"
"36","recoquartier","part_3_5_etages","0"
"36","recoquartier","part_6_et_plus_etages","0"
"36","recoquartier","part_copro_reco","0"
"36","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"36","recoquartier","part_nlogh_orga_hlm_reco","0"
"36","recoquartier","surface_ha","2.3"
"36","recoquartier","nb_copro_reco","0"
"36","recoquartier","somme_nlogh_copro_reco","0"
"36","recoquartier","part_syndic_pro_copro_reco","0"
"36","recoquartier","part_syndic_benevole_copro_reco","0"
"36","recoquartier","part_syndic_sans_info_copro_reco","0"
"36","recoquartier","somme_individus","85"
"36","recoquartier","somme_menages","38"
"36","recoquartier","tmm","2.21"
"36","recoquartier","part_men_pauvre","0.06"
"36","recoquartier","part_men_1ind","0.41"
"36","recoquartier","part_men_5ind","0.09"
"36","recoquartier","part_men_fmonoparentale","0.12"
"36","recoquartier","surface_par_individu","59.13"
"36","recoquartier","niveau_vie_individu","26943.31"
"36","recoquartier","ind_0_17_ans","0.26"
"36","recoquartier","ind_18_24_ans","0.09"
"36","recoquartier","ind_25_39_ans","0.13"
"36","recoquartier","ind_40_64_ans","0.35"
"36","recoquartier","ind_65_ans_et_plus","0.18"
"36","recoquartier","part_dpe_efg",""
"36","recoquartier","part_bat_0_300_m_ev","1"
"36","recoquartier","part_bat_300_850_m_ev","0"
"36","recoquartier","taux_impermeabilisation","60"
"36","recoquartier","qpv_lib",""
"36","recoquartier","part_qpv","0"
"36","recoquartier","part_abf","1"
"36","recoquartier","classification_ville","4"
"36","recoquartier","classification_ville_lib","Centralité moyenne"
"36","recoquartier","somme_nlogh_tout_bati","26"
"36","recoquartier","somme_loccom_tout_bati","3"
"36","recoquartier","densite_tous_logh_ha","11"
"36","recoquartier","densite_tous_loccom_ha","1"
"36","recoquartier","estim_pop","32"
"36","recoquartier","nb_loccom_1000_hab","94"
"36","recoquartier","part_logh_1p","0"
"36","recoquartier","part_logh_2p","0.07"
"36","recoquartier","part_logh_3p","0"
"36","recoquartier","part_logh_4p","0.07"
"36","recoquartier","part_logh_5p_et_plus","0.86"
"36","recoquartier","part_logh_rs","0"
"36","recoquartier","id_village_avenir",""
"36","recoquartier","id_pvd",""
"36","recoquartier","id_acv","acv-219"
"36","recoquartier","part_mur_beton_agglo","0"
"36","recoquartier","part_mur_pierre_meuliere","0"
"36","recoquartier","part_mur_briques","1"
"36","recoquartier","part_mur_autres_indetermines","0"
"36","recoquartier","part_toit_zinc_alu","1"
"36","recoquartier","part_toit_zinc_ardoises","0"
"36","recoquartier","part_toit_tuiles","0"
"36","recoquartier","part_toit_beton","0"
"36","recoquartier","part_toit_autres_indetermines","0"
"36","recoquartier","fid","36"
"36","recoquartier","clust","2"
"36","recoquartier","clust_bis","2bis"
"36","recoquartier","lib_clust_bis","Les Quartiers vulnérables"
"37","recoquartier","dep","Calvados, Orne"
"37","recoquartier","epci","CA Flers Agglo, CC Intercom de la Vire au Noireau"
"37","recoquartier","insee_com","{14174,61447}"
"37","recoquartier","commune","Condé-en-Normandie, Saint-Pierre-du-Regard"
"37","recoquartier","nom_iris","Saint-Pierre-du-Regard, Sud"
"37","recoquartier","insee_com_rattacht","14174"
"37","recoquartier","nom_com_rattacht","Condé-en-Normandie"
"37","recoquartier","nb_batiment_reco","15"
"37","recoquartier","somme_nlogh_reco","53"
"37","recoquartier","nb_logt_par_batiment","3.53"
"37","recoquartier","somme_nloccom_reco","2"
"37","recoquartier","part_nloghloue_reco","0.74"
"37","recoquartier","part_nloghpp_reco","0.09"
"37","recoquartier","part_nloghvac2a_reco","0.08"
"37","recoquartier","part_0_2_etages","0.53"
"37","recoquartier","part_3_5_etages","0.47"
"37","recoquartier","part_6_et_plus_etages","0"
"37","recoquartier","part_copro_reco","0.17"
"37","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"37","recoquartier","part_nlogh_orga_hlm_reco","0"
"37","recoquartier","surface_ha","6.2"
"37","recoquartier","nb_copro_reco","1"
"37","recoquartier","somme_nlogh_copro_reco","2"
"37","recoquartier","part_syndic_pro_copro_reco","0"
"37","recoquartier","part_syndic_benevole_copro_reco","0"
"37","recoquartier","part_syndic_sans_info_copro_reco","1"
"37","recoquartier","somme_individus","111"
"37","recoquartier","somme_menages","60"
"37","recoquartier","tmm","1.86"
"37","recoquartier","part_men_pauvre","0.2"
"37","recoquartier","part_men_1ind","0.53"
"37","recoquartier","part_men_5ind","0.05"
"37","recoquartier","part_men_fmonoparentale","0.09"
"37","recoquartier","surface_par_individu","46.54"
"37","recoquartier","niveau_vie_individu","19803.76"
"37","recoquartier","ind_0_17_ans","0.18"
"37","recoquartier","ind_18_24_ans","0.09"
"37","recoquartier","ind_25_39_ans","0.15"
"37","recoquartier","ind_40_64_ans","0.32"
"37","recoquartier","ind_65_ans_et_plus","0.26"
"37","recoquartier","part_dpe_efg","0.67"
"37","recoquartier","part_bat_0_300_m_ev","0.13"
"37","recoquartier","part_bat_300_850_m_ev","0.87"
"37","recoquartier","taux_impermeabilisation","35"
"37","recoquartier","qpv_lib",""
"37","recoquartier","part_qpv","0"
"37","recoquartier","part_abf","0"
"37","recoquartier","classification_ville","3"
"37","recoquartier","classification_ville_lib","Bourg, Petite centralité"
"37","recoquartier","somme_nlogh_tout_bati","137"
"37","recoquartier","somme_loccom_tout_bati","19"
"37","recoquartier","densite_tous_logh_ha","22"
"37","recoquartier","densite_tous_loccom_ha","3"
"37","recoquartier","estim_pop","182"
"37","recoquartier","nb_loccom_1000_hab","104"
"37","recoquartier","part_logh_1p","0.15"
"37","recoquartier","part_logh_2p","0.15"
"37","recoquartier","part_logh_3p","0.26"
"37","recoquartier","part_logh_4p","0.15"
"37","recoquartier","part_logh_5p_et_plus","0.3"
"37","recoquartier","part_logh_rs","0.03"
"37","recoquartier","id_village_avenir",""
"37","recoquartier","id_pvd","pvd-28-14-9"
"37","recoquartier","id_acv",""
"37","recoquartier","part_mur_beton_agglo","0"
"37","recoquartier","part_mur_pierre_meuliere","0.47"
"37","recoquartier","part_mur_briques","0.2"
"37","recoquartier","part_mur_autres_indetermines","0.33"
"37","recoquartier","part_toit_zinc_alu","0"
"37","recoquartier","part_toit_zinc_ardoises","0.47"
"37","recoquartier","part_toit_tuiles","0.2"
"37","recoquartier","part_toit_beton","0"
"37","recoquartier","part_toit_autres_indetermines","0.33"
"37","recoquartier","fid","37"
"37","recoquartier","clust","4"
"37","recoquartier","clust_bis","4bis"
"37","recoquartier","lib_clust_bis","Les Quartiers de petites centralités vieillissantes"
"38","recoquartier","dep","Calvados"
"38","recoquartier","epci","CC Intercom de la Vire au Noireau"
"38","recoquartier","insee_com","{14762}"
"38","recoquartier","commune","Vire Normandie"
"38","recoquartier","nom_iris","Quartier de l'Orient, Quartier Sainte-Anne, Vaudry"
"38","recoquartier","insee_com_rattacht","14762"
"38","recoquartier","nom_com_rattacht","Vire Normandie"
"38","recoquartier","nb_batiment_reco","9"
"38","recoquartier","somme_nlogh_reco","117"
"38","recoquartier","nb_logt_par_batiment","13"
"38","recoquartier","somme_nloccom_reco","2"
"38","recoquartier","part_nloghloue_reco","0.87"
"38","recoquartier","part_nloghpp_reco","0.02"
"38","recoquartier","part_nloghvac2a_reco","0.03"
"38","recoquartier","part_0_2_etages","0.67"
"38","recoquartier","part_3_5_etages","0.22"
"38","recoquartier","part_6_et_plus_etages","0.11"
"38","recoquartier","part_copro_reco","0.1"
"38","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"38","recoquartier","part_nlogh_orga_hlm_reco","0.83"
"38","recoquartier","surface_ha","6.5"
"38","recoquartier","nb_copro_reco","3"
"38","recoquartier","somme_nlogh_copro_reco","15"
"38","recoquartier","part_syndic_pro_copro_reco","0.67"
"38","recoquartier","part_syndic_benevole_copro_reco","0"
"38","recoquartier","part_syndic_sans_info_copro_reco","0.33"
"38","recoquartier","somme_individus","174"
"38","recoquartier","somme_menages","112"
"38","recoquartier","tmm","1.55"
"38","recoquartier","part_men_pauvre","0.24"
"38","recoquartier","part_men_1ind","0.65"
"38","recoquartier","part_men_5ind","0.03"
"38","recoquartier","part_men_fmonoparentale","0.08"
"38","recoquartier","surface_par_individu","41.75"
"38","recoquartier","niveau_vie_individu","18216.83"
"38","recoquartier","ind_0_17_ans","0.11"
"38","recoquartier","ind_18_24_ans","0.08"
"38","recoquartier","ind_25_39_ans","0.1"
"38","recoquartier","ind_40_64_ans","0.4"
"38","recoquartier","ind_65_ans_et_plus","0.31"
"38","recoquartier","part_dpe_efg","0.86"
"38","recoquartier","part_bat_0_300_m_ev","1"
"38","recoquartier","part_bat_300_850_m_ev","0"
"38","recoquartier","taux_impermeabilisation","69"
"38","recoquartier","qpv_lib",""
"38","recoquartier","part_qpv","0"
"38","recoquartier","part_abf","1"
"38","recoquartier","classification_ville","4"
"38","recoquartier","classification_ville_lib","Centralité moyenne"
"38","recoquartier","somme_nlogh_tout_bati","205"
"38","recoquartier","somme_loccom_tout_bati","14"
"38","recoquartier","densite_tous_logh_ha","32"
"38","recoquartier","densite_tous_loccom_ha","2"
"38","recoquartier","estim_pop","280"
"38","recoquartier","nb_loccom_1000_hab","50"
"38","recoquartier","part_logh_1p","0.17"
"38","recoquartier","part_logh_2p","0.21"
"38","recoquartier","part_logh_3p","0.38"
"38","recoquartier","part_logh_4p","0.11"
"38","recoquartier","part_logh_5p_et_plus","0.14"
"38","recoquartier","part_logh_rs","0"
"38","recoquartier","id_village_avenir",""
"38","recoquartier","id_pvd",""
"38","recoquartier","id_acv","acv-219"
"38","recoquartier","part_mur_beton_agglo","0.08"
"38","recoquartier","part_mur_pierre_meuliere","0.89"
"38","recoquartier","part_mur_briques","0.02"
"38","recoquartier","part_mur_autres_indetermines","0.02"
"38","recoquartier","part_toit_zinc_alu","0.11"
"38","recoquartier","part_toit_zinc_ardoises","0"
"38","recoquartier","part_toit_tuiles","0.89"
"38","recoquartier","part_toit_beton","0"
"38","recoquartier","part_toit_autres_indetermines","0"
"38","recoquartier","fid","38"
"38","recoquartier","clust","4"
"38","recoquartier","clust_bis","1bis"
"38","recoquartier","lib_clust_bis","Les Quartiers de Logement Social"
"39","recoquartier","dep","Manche"
"39","recoquartier","epci","CC de Granville, Terre et Mer"
"39","recoquartier","insee_com","{50188}"
"39","recoquartier","commune","Folligny"
"39","recoquartier","nom_iris","Folligny"
"39","recoquartier","insee_com_rattacht","50188"
"39","recoquartier","nom_com_rattacht","Folligny"
"39","recoquartier","nb_batiment_reco","2"
"39","recoquartier","somme_nlogh_reco","13"
"39","recoquartier","nb_logt_par_batiment","6.5"
"39","recoquartier","somme_nloccom_reco","0"
"39","recoquartier","part_nloghloue_reco","0.85"
"39","recoquartier","part_nloghpp_reco","0"
"39","recoquartier","part_nloghvac2a_reco","0"
"39","recoquartier","part_0_2_etages","0.5"
"39","recoquartier","part_3_5_etages","0.5"
"39","recoquartier","part_6_et_plus_etages","0"
"39","recoquartier","part_copro_reco","0"
"39","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"39","recoquartier","part_nlogh_orga_hlm_reco","0"
"39","recoquartier","surface_ha","0.8"
"39","recoquartier","nb_copro_reco","0"
"39","recoquartier","somme_nlogh_copro_reco","0"
"39","recoquartier","part_syndic_pro_copro_reco","0"
"39","recoquartier","part_syndic_benevole_copro_reco","0"
"39","recoquartier","part_syndic_sans_info_copro_reco","0"
"39","recoquartier","somme_individus","5"
"39","recoquartier","somme_menages","2"
"39","recoquartier","tmm","2.41"
"39","recoquartier","part_men_pauvre","0.11"
"39","recoquartier","part_men_1ind","0.3"
"39","recoquartier","part_men_5ind","0.09"
"39","recoquartier","part_men_fmonoparentale","0.09"
"39","recoquartier","surface_par_individu","40.15"
"39","recoquartier","niveau_vie_individu","20717.37"
"39","recoquartier","ind_0_17_ans","0.22"
"39","recoquartier","ind_18_24_ans","0.13"
"39","recoquartier","ind_25_39_ans","0.21"
"39","recoquartier","ind_40_64_ans","0.3"
"39","recoquartier","ind_65_ans_et_plus","0.14"
"39","recoquartier","part_dpe_efg",""
"39","recoquartier","part_bat_0_300_m_ev","0"
"39","recoquartier","part_bat_300_850_m_ev","0"
"39","recoquartier","taux_impermeabilisation","30"
"39","recoquartier","qpv_lib",""
"39","recoquartier","part_qpv","0"
"39","recoquartier","part_abf","0"
"39","recoquartier","classification_ville","1"
"39","recoquartier","classification_ville_lib","Bourg"
"39","recoquartier","somme_nlogh_tout_bati","14"
"39","recoquartier","somme_loccom_tout_bati","0"
"39","recoquartier","densite_tous_logh_ha","17"
"39","recoquartier","densite_tous_loccom_ha","0"
"39","recoquartier","estim_pop","12"
"39","recoquartier","nb_loccom_1000_hab","0"
"39","recoquartier","part_logh_1p","0"
"39","recoquartier","part_logh_2p","0"
"39","recoquartier","part_logh_3p","0.64"
"39","recoquartier","part_logh_4p","0.07"
"39","recoquartier","part_logh_5p_et_plus","0.29"
"39","recoquartier","part_logh_rs","0"
"39","recoquartier","id_village_avenir","va-50-08"
"39","recoquartier","id_pvd",""
"39","recoquartier","id_acv",""
"39","recoquartier","part_mur_beton_agglo","0.62"
"39","recoquartier","part_mur_pierre_meuliere","0.38"
"39","recoquartier","part_mur_briques","0"
"39","recoquartier","part_mur_autres_indetermines","0"
"39","recoquartier","part_toit_zinc_alu","0"
"39","recoquartier","part_toit_zinc_ardoises","0.38"
"39","recoquartier","part_toit_tuiles","0"
"39","recoquartier","part_toit_beton","0"
"39","recoquartier","part_toit_autres_indetermines","0.62"
"39","recoquartier","fid","39"
"39","recoquartier","clust","2"
"39","recoquartier","clust_bis","2bis"
"39","recoquartier","lib_clust_bis","Les Quartiers vulnérables"
"40","recoquartier","dep","Manche"
"40","recoquartier","epci","CC de Granville, Terre et Mer"
"40","recoquartier","insee_com","{50218}"
"40","recoquartier","commune","Granville"
"40","recoquartier","nom_iris","Quartier Haute Ville et Centre Ville"
"40","recoquartier","insee_com_rattacht","50218"
"40","recoquartier","nom_com_rattacht","Granville"
"40","recoquartier","nb_batiment_reco","5"
"40","recoquartier","somme_nlogh_reco","12"
"40","recoquartier","nb_logt_par_batiment","2.4"
"40","recoquartier","somme_nloccom_reco","4"
"40","recoquartier","part_nloghloue_reco","0.08"
"40","recoquartier","part_nloghpp_reco","0.58"
"40","recoquartier","part_nloghvac2a_reco","0"
"40","recoquartier","part_0_2_etages","0.4"
"40","recoquartier","part_3_5_etages","0.6"
"40","recoquartier","part_6_et_plus_etages","0"
"40","recoquartier","part_copro_reco","0.85"
"40","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"40","recoquartier","part_nlogh_orga_hlm_reco","0"
"40","recoquartier","surface_ha","1.2"
"40","recoquartier","nb_copro_reco","0"
"40","recoquartier","somme_nlogh_copro_reco","0"
"40","recoquartier","part_syndic_pro_copro_reco","0"
"40","recoquartier","part_syndic_benevole_copro_reco","0"
"40","recoquartier","part_syndic_sans_info_copro_reco","0"
"40","recoquartier","somme_individus","27"
"40","recoquartier","somme_menages","18"
"40","recoquartier","tmm","1.48"
"40","recoquartier","part_men_pauvre","0.09"
"40","recoquartier","part_men_1ind","0.65"
"40","recoquartier","part_men_5ind","0"
"40","recoquartier","part_men_fmonoparentale","0.03"
"40","recoquartier","surface_par_individu","50"
"40","recoquartier","niveau_vie_individu","24378.09"
"40","recoquartier","ind_0_17_ans","0.04"
"40","recoquartier","ind_18_24_ans","0.05"
"40","recoquartier","ind_25_39_ans","0.12"
"40","recoquartier","ind_40_64_ans","0.26"
"40","recoquartier","ind_65_ans_et_plus","0.52"
"40","recoquartier","part_dpe_efg","1"
"40","recoquartier","part_bat_0_300_m_ev","1"
"40","recoquartier","part_bat_300_850_m_ev","0"
"40","recoquartier","taux_impermeabilisation","78"
"40","recoquartier","qpv_lib",""
"40","recoquartier","part_qpv","0"
"40","recoquartier","part_abf","1"
"40","recoquartier","classification_ville","4"
"40","recoquartier","classification_ville_lib","Centralité moyenne"
"40","recoquartier","somme_nlogh_tout_bati","93"
"40","recoquartier","somme_loccom_tout_bati","9"
"40","recoquartier","densite_tous_logh_ha","78"
"40","recoquartier","densite_tous_loccom_ha","8"
"40","recoquartier","estim_pop","63"
"40","recoquartier","nb_loccom_1000_hab","143"
"40","recoquartier","part_logh_1p","0"
"40","recoquartier","part_logh_2p","0.33"
"40","recoquartier","part_logh_3p","0.22"
"40","recoquartier","part_logh_4p","0.22"
"40","recoquartier","part_logh_5p_et_plus","0.22"
"40","recoquartier","part_logh_rs","0.22"
"40","recoquartier","id_village_avenir",""
"40","recoquartier","id_pvd","pvd-28-50-12"
"40","recoquartier","id_acv",""
"40","recoquartier","part_mur_beton_agglo","0.17"
"40","recoquartier","part_mur_pierre_meuliere","0"
"40","recoquartier","part_mur_briques","0.25"
"40","recoquartier","part_mur_autres_indetermines","0.58"
"40","recoquartier","part_toit_zinc_alu","0.42"
"40","recoquartier","part_toit_zinc_ardoises","0"
"40","recoquartier","part_toit_tuiles","0"
"40","recoquartier","part_toit_beton","0"
"40","recoquartier","part_toit_autres_indetermines","0.58"
"40","recoquartier","fid","40"
"40","recoquartier","clust","6"
"40","recoquartier","clust_bis","6bis"
"40","recoquartier","lib_clust_bis","Les Quartiers « Front de mer »"
"41","recoquartier","dep","Manche"
"41","recoquartier","epci","CC de Granville, Terre et Mer"
"41","recoquartier","insee_com","{50218}"
"41","recoquartier","commune","Granville"
"41","recoquartier","nom_iris","Quartier du Lude et du Rocher, Quartier Saint-Paul"
"41","recoquartier","insee_com_rattacht","50218"
"41","recoquartier","nom_com_rattacht","Granville"
"41","recoquartier","nb_batiment_reco","8"
"41","recoquartier","somme_nlogh_reco","31"
"41","recoquartier","nb_logt_par_batiment","3.88"
"41","recoquartier","somme_nloccom_reco","3"
"41","recoquartier","part_nloghloue_reco","0.52"
"41","recoquartier","part_nloghpp_reco","0.42"
"41","recoquartier","part_nloghvac2a_reco","0"
"41","recoquartier","part_0_2_etages","0.38"
"41","recoquartier","part_3_5_etages","0.63"
"41","recoquartier","part_6_et_plus_etages","0"
"41","recoquartier","part_copro_reco","0.81"
"41","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"41","recoquartier","part_nlogh_orga_hlm_reco","0"
"41","recoquartier","surface_ha","2.7"
"41","recoquartier","nb_copro_reco","2"
"41","recoquartier","somme_nlogh_copro_reco","15"
"41","recoquartier","part_syndic_pro_copro_reco","1"
"41","recoquartier","part_syndic_benevole_copro_reco","0"
"41","recoquartier","part_syndic_sans_info_copro_reco","0"
"41","recoquartier","somme_individus","125"
"41","recoquartier","somme_menages","81"
"41","recoquartier","tmm","1.55"
"41","recoquartier","part_men_pauvre","0.19"
"41","recoquartier","part_men_1ind","0.67"
"41","recoquartier","part_men_5ind","0.02"
"41","recoquartier","part_men_fmonoparentale","0.1"
"41","recoquartier","surface_par_individu","39.66"
"41","recoquartier","niveau_vie_individu","21055.99"
"41","recoquartier","ind_0_17_ans","0.13"
"41","recoquartier","ind_18_24_ans","0.08"
"41","recoquartier","ind_25_39_ans","0.21"
"41","recoquartier","ind_40_64_ans","0.25"
"41","recoquartier","ind_65_ans_et_plus","0.33"
"41","recoquartier","part_dpe_efg","1"
"41","recoquartier","part_bat_0_300_m_ev","1"
"41","recoquartier","part_bat_300_850_m_ev","0"
"41","recoquartier","taux_impermeabilisation","70"
"41","recoquartier","qpv_lib",""
"41","recoquartier","part_qpv","0"
"41","recoquartier","part_abf","0"
"41","recoquartier","classification_ville","4"
"41","recoquartier","classification_ville_lib","Centralité moyenne"
"41","recoquartier","somme_nlogh_tout_bati","147"
"41","recoquartier","somme_loccom_tout_bati","17"
"41","recoquartier","densite_tous_logh_ha","55"
"41","recoquartier","densite_tous_loccom_ha","6"
"41","recoquartier","estim_pop","127"
"41","recoquartier","nb_loccom_1000_hab","134"
"41","recoquartier","part_logh_1p","0.12"
"41","recoquartier","part_logh_2p","0.35"
"41","recoquartier","part_logh_3p","0.21"
"41","recoquartier","part_logh_4p","0.12"
"41","recoquartier","part_logh_5p_et_plus","0.18"
"41","recoquartier","part_logh_rs","0.09"
"41","recoquartier","id_village_avenir",""
"41","recoquartier","id_pvd","pvd-28-50-12"
"41","recoquartier","id_acv",""
"41","recoquartier","part_mur_beton_agglo","0.13"
"41","recoquartier","part_mur_pierre_meuliere","0.19"
"41","recoquartier","part_mur_briques","0"
"41","recoquartier","part_mur_autres_indetermines","0.69"
"41","recoquartier","part_toit_zinc_alu","0"
"41","recoquartier","part_toit_zinc_ardoises","0.31"
"41","recoquartier","part_toit_tuiles","0"
"41","recoquartier","part_toit_beton","0"
"41","recoquartier","part_toit_autres_indetermines","0.69"
"41","recoquartier","fid","41"
"41","recoquartier","clust","3"
"41","recoquartier","clust_bis","3bis"
"41","recoquartier","lib_clust_bis","Les Quartiers polarisés et fonctionnels"
"42","recoquartier","dep","Manche"
"42","recoquartier","epci","CC de Granville, Terre et Mer"
"42","recoquartier","insee_com","{50218}"
"42","recoquartier","commune","Granville"
"42","recoquartier","nom_iris","Quartier du Lude et du Rocher"
"42","recoquartier","insee_com_rattacht","50218"
"42","recoquartier","nom_com_rattacht","Granville"
"42","recoquartier","nb_batiment_reco","2"
"42","recoquartier","somme_nlogh_reco","50"
"42","recoquartier","nb_logt_par_batiment","25"
"42","recoquartier","somme_nloccom_reco","0"
"42","recoquartier","part_nloghloue_reco","0.96"
"42","recoquartier","part_nloghpp_reco","0"
"42","recoquartier","part_nloghvac2a_reco","0"
"42","recoquartier","part_0_2_etages","0"
"42","recoquartier","part_3_5_etages","1"
"42","recoquartier","part_6_et_plus_etages","0"
"42","recoquartier","part_copro_reco","0"
"42","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"42","recoquartier","part_nlogh_orga_hlm_reco","0.96"
"42","recoquartier","surface_ha","2.3"
"42","recoquartier","nb_copro_reco","1"
"42","recoquartier","somme_nlogh_copro_reco","1"
"42","recoquartier","part_syndic_pro_copro_reco","0"
"42","recoquartier","part_syndic_benevole_copro_reco","0"
"42","recoquartier","part_syndic_sans_info_copro_reco","1"
"42","recoquartier","somme_individus","60"
"42","recoquartier","somme_menages","42"
"42","recoquartier","tmm","1.45"
"42","recoquartier","part_men_pauvre","0.17"
"42","recoquartier","part_men_1ind","0.65"
"42","recoquartier","part_men_5ind","0.01"
"42","recoquartier","part_men_fmonoparentale","0.1"
"42","recoquartier","surface_par_individu","54.25"
"42","recoquartier","niveau_vie_individu","23439.64"
"42","recoquartier","ind_0_17_ans","0.04"
"42","recoquartier","ind_18_24_ans","0.06"
"42","recoquartier","ind_25_39_ans","0.09"
"42","recoquartier","ind_40_64_ans","0.32"
"42","recoquartier","ind_65_ans_et_plus","0.48"
"42","recoquartier","part_dpe_efg",""
"42","recoquartier","part_bat_0_300_m_ev","1"
"42","recoquartier","part_bat_300_850_m_ev","0"
"42","recoquartier","taux_impermeabilisation","72"
"42","recoquartier","qpv_lib",""
"42","recoquartier","part_qpv","0"
"42","recoquartier","part_abf","0"
"42","recoquartier","classification_ville","4"
"42","recoquartier","classification_ville_lib","Centralité moyenne"
"42","recoquartier","somme_nlogh_tout_bati","87"
"42","recoquartier","somme_loccom_tout_bati","5"
"42","recoquartier","densite_tous_logh_ha","39"
"42","recoquartier","densite_tous_loccom_ha","2"
"42","recoquartier","estim_pop","105"
"42","recoquartier","nb_loccom_1000_hab","48"
"42","recoquartier","part_logh_1p","0.04"
"42","recoquartier","part_logh_2p","0.37"
"42","recoquartier","part_logh_3p","0.26"
"42","recoquartier","part_logh_4p","0.19"
"42","recoquartier","part_logh_5p_et_plus","0.14"
"42","recoquartier","part_logh_rs","0.04"
"42","recoquartier","id_village_avenir",""
"42","recoquartier","id_pvd","pvd-28-50-12"
"42","recoquartier","id_acv",""
"42","recoquartier","part_mur_beton_agglo","1"
"42","recoquartier","part_mur_pierre_meuliere","0"
"42","recoquartier","part_mur_briques","0"
"42","recoquartier","part_mur_autres_indetermines","0"
"42","recoquartier","part_toit_zinc_alu","0"
"42","recoquartier","part_toit_zinc_ardoises","1"
"42","recoquartier","part_toit_tuiles","0"
"42","recoquartier","part_toit_beton","0"
"42","recoquartier","part_toit_autres_indetermines","0"
"42","recoquartier","fid","42"
"42","recoquartier","clust","4"
"42","recoquartier","clust_bis","1bis"
"42","recoquartier","lib_clust_bis","Les Quartiers de Logement Social"
"43","recoquartier","dep","Orne"
"43","recoquartier","epci","CC des Vallées d'Auge et du Merlerault"
"43","recoquartier","insee_com","{61508}"
"43","recoquartier","commune","Vimoutiers"
"43","recoquartier","nom_iris","Vimoutiers"
"43","recoquartier","insee_com_rattacht","61508"
"43","recoquartier","nom_com_rattacht","Vimoutiers"
"43","recoquartier","nb_batiment_reco","44"
"43","recoquartier","somme_nlogh_reco","168"
"43","recoquartier","nb_logt_par_batiment","3.82"
"43","recoquartier","somme_nloccom_reco","47"
"43","recoquartier","part_nloghloue_reco","0.65"
"43","recoquartier","part_nloghpp_reco","0.04"
"43","recoquartier","part_nloghvac2a_reco","0.14"
"43","recoquartier","part_0_2_etages","0.82"
"43","recoquartier","part_3_5_etages","0.18"
"43","recoquartier","part_6_et_plus_etages","0"
"43","recoquartier","part_copro_reco","0.28"
"43","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"43","recoquartier","part_nlogh_orga_hlm_reco","0.14"
"43","recoquartier","surface_ha","12.8"
"43","recoquartier","nb_copro_reco","5"
"43","recoquartier","somme_nlogh_copro_reco","25"
"43","recoquartier","part_syndic_pro_copro_reco","0"
"43","recoquartier","part_syndic_benevole_copro_reco","0.04"
"43","recoquartier","part_syndic_sans_info_copro_reco","0.96"
"43","recoquartier","somme_individus","346"
"43","recoquartier","somme_menages","193"
"43","recoquartier","tmm","1.8"
"43","recoquartier","part_men_pauvre","0.27"
"43","recoquartier","part_men_1ind","0.54"
"43","recoquartier","part_men_5ind","0.04"
"43","recoquartier","part_men_fmonoparentale","0.12"
"43","recoquartier","surface_par_individu","44.61"
"43","recoquartier","niveau_vie_individu","18660.36"
"43","recoquartier","ind_0_17_ans","0.17"
"43","recoquartier","ind_18_24_ans","0.07"
"43","recoquartier","ind_25_39_ans","0.14"
"43","recoquartier","ind_40_64_ans","0.31"
"43","recoquartier","ind_65_ans_et_plus","0.3"
"43","recoquartier","part_dpe_efg","0.72"
"43","recoquartier","part_bat_0_300_m_ev","1"
"43","recoquartier","part_bat_300_850_m_ev","0"
"43","recoquartier","taux_impermeabilisation","82"
"43","recoquartier","qpv_lib",""
"43","recoquartier","part_qpv","0"
"43","recoquartier","part_abf","1"
"43","recoquartier","classification_ville","3"
"43","recoquartier","classification_ville_lib","Petite centralité"
"43","recoquartier","somme_nlogh_tout_bati","378"
"43","recoquartier","somme_loccom_tout_bati","134"
"43","recoquartier","densite_tous_logh_ha","30"
"43","recoquartier","densite_tous_loccom_ha","10"
